mz	intensity	present	rsd	present_flag	rsd_flag	flags
101.80513014	1710.28381348	1	nan	0	0	0
101.806279363	1829.64245605	1	nan	0	0	0
101.835264938	1613.60095215	1	nan	0	0	0
102.054915411	2796.15047201	3	15.598339333	1	1	1
102.063018631	1747.62103271	2	4.81053292906	1	1	1
102.091284862	2322.52205404	3	14.1665689624	1	1	1
102.127316375	1760.50012207	1	nan	0	0	0
102.127684547	5598.75927734	3	1.39567687806	1	1	1
102.969814617	3246.48876953	3	0.656126926287	1	1	1
102.970227357	14508.3079427	3	9.46641033355	1	1	1
103.038928668	3813.11352539	3	6.01472476064	1	1	1
103.074933192	1563.77148438	1	nan	0	0	0
103.07531665	5461.36376953	3	7.11076889432	1	1	1
104.070571093	1703.72916667	3	5.71749877807	1	1	1
105.003235503	3956.93196615	3	6.32266004272	1	1	1
105.069822958	1848.88873291	2	17.8910486936	1	1	1
105.090959871	5710.45841471	3	23.3725145702	1	0	0
106.049823944	1695.44262695	2	0.791010713031	1	1	1
107.049111449	2348.85424805	1	nan	0	0	0
107.069793471	1708.89013672	1	nan	0	0	0
107.070230491	7282.30094401	3	5.25083760244	1	1	1
107.084755445	1930.50113932	3	8.0303079906	1	1	1
107.08506167	5493.45914714	3	9.77283673189	1	1	1
107.085488458	27228.7753906	3	3.24108706937	1	1	1
107.106611928	1794.33040365	3	6.61402494915	1	1	1
108.088858272	2542.70385742	2	6.43677840866	1	1	1
109.02595818	1958.51342773	3	8.86743473022	1	1	1
109.064744048	3908.87687174	3	5.82439663962	1	1	1
109.100380459	2745.26660156	3	17.1156833078	1	1	1
109.100703291	7555.32958984	3	22.4626470553	1	0	0
109.101136767	36100.8066406	3	13.9332739626	1	1	1
109.101507995	2159.98693848	2	3.85983575905	1	1	1
110.104495824	2662.88533529	3	16.6659302139	1	1	1
111.023181858	1728.35656738	1	nan	0	0	0
111.041630666	1985.52667236	2	21.2140013843	1	0	0
111.044021591	1656.85455322	2	2.86182759425	1	1	1
111.079953891	3246.70410156	3	10.9480050487	1	1	1
111.080401812	17176.1634115	3	15.1310454912	1	1	1
111.116350777	1972.94962565	3	7.30032244265	1	1	1
111.116786121	8225.06494141	3	7.63610261566	1	1	1
112.083769766	1714.94311523	1	nan	0	0	0
113.057275478	1997.67264811	3	16.5017809283	1	1	1
113.059209243	1938.90185547	2	9.04898446714	1	1	1
113.05966571	9478.72721354	3	12.9004482919	1	1	1
113.096056829	5705.046875	3	12.7212308309	1	1	1
114.065320601	3322.68098958	3	4.75839510632	1	1	1
114.065683768	8816.74007161	3	16.1971134531	1	1	1
114.066146153	47238.046875	3	6.22658519557	1	1	1
114.066544138	3057.10205078	1	nan	0	0	0
114.090840695	1946.42315674	2	20.7055698025	1	0	0
114.091303811	8250.18522135	3	7.22891713545	1	1	1
115.036520573	1957.91137695	1	nan	0	0	0
115.038943538	1597.29614258	1	nan	0	0	0
115.069499087	2326.10331217	3	21.5354278025	1	0	0
115.074471574	1676.21899414	1	nan	0	0	0
115.074849833	4275.47892253	3	12.9871378809	1	1	1
115.075317847	20541.8964844	3	3.35501500218	1	1	1
115.11170524	5949.33382161	3	10.1935724823	1	1	1
116.070553115	3025.08300781	3	23.5675250772	1	0	0
116.078685535	1874.11279297	1	nan	0	0	0
116.984992877	2780.16113281	3	5.13742464807	1	1	1
116.985384365	9398.23763021	3	8.5413013032	1	1	1
116.985867845	48861.046875	3	1.84561561316	1	1	1
116.986297245	2739.42602539	2	4.66024858188	1	1	1
117.054117355	1921.89355469	2	2.0590692976	1	1	1
117.054577509	8994.27832031	3	8.71195711154	1	1	1
117.069853814	3904.42016602	3	25.1517163181	1	0	0
117.090969545	5384.875	3	1.93110745865	1	1	1
118.086221436	2288.1270752	3	32.2276071428	1	0	0
119.018877222	4084.97509766	3	10.2942267315	1	1	1
119.033853466	2091.27526855	3	3.70589972868	1	1	1
119.070223832	2726.34073893	3	8.65044256808	1	1	1
119.084973666	2039.53381348	3	15.5251501629	1	1	1
119.08548245	10788.6901042	3	8.2456310784	1	1	1
119.106629543	3995.83951823	3	14.3885513668	1	1	1
120.065477334	1735.0612793	2	2.38271427227	1	1	1
