mz	intensity	snr	snr_flag	present	fraction	rsd	fraction_flag	rsd_flag	flags
73.314733253	2580.06298828	0.777730604401	0	1.0	1.0	nan	1	1	0
73.3251973052	2881.87084961	0.868707147017	0	1.0	1.0	nan	1	1	0
73.3289934655	2671.14697266	0.805186834168	0	1.0	1.0	nan	1	1	0
73.3496873136	2854.94921875	0.860591927995	0	1.0	1.0	nan	1	1	0
73.3789709263	2568.36791992	0.774205259235	0	1.0	1.0	nan	1	1	0
73.3853077199	2620.6862793	0.789976032834	0	1.0	1.0	nan	1	1	0
73.4093021439	2975.12353516	0.896817107053	0	1.0	1.0	nan	1	1	0
73.4410972088	3805.81835938	1.14722060133	0	1.0	1.0	nan	1	1	0
73.4495306539	3689.50024414	1.1121578302	0	1.0	1.0	nan	1	1	0
73.4629171074	2947.6171875	0.888525631812	0	1.0	1.0	nan	1	1	0
73.5268616896	3284.21826172	0.989990192206	0	1.0	1.0	nan	1	1	0
73.5631079249	3091.43139648	0.931876787262	0	1.0	1.0	nan	1	1	0
73.5902575024	2849.98876953	0.859096657071	0	1.0	1.0	nan	1	1	0
73.6096759809	3094.22875977	0.932720020565	0	1.0	1.0	nan	1	1	0
73.6194838202	2690.47680664	0.811013592482	0	1.0	1.0	nan	1	1	0
73.6216605961	3445.04907227	1.0384708084	0	1.0	1.0	nan	1	1	0
73.6240300082	2980.93286133	0.898568262267	0	1.0	1.0	nan	1	1	0
73.6499794623	3616.49829102	1.09015222282	0	1.0	1.0	nan	1	1	0
73.6711776066	3407.82226562	1.0272492115	0	1.0	1.0	nan	1	1	0
73.7002931367	3024.671875	0.911752889811	0	1.0	1.0	nan	1	1	0
73.7254119504	2734.05102539	0.824148544473	0	1.0	1.0	nan	1	1	0
73.742941351	3386.30664062	1.02076357138	0	1.0	1.0	nan	1	1	0
73.7527433486	3083.86035156	0.929594581994	0	1.0	1.0	nan	1	1	0
73.7754521677	3582.9387207	1.08003607255	0	1.0	1.0	nan	1	1	0
73.7999935337	2908.56835938	0.876754807287	0	1.0	1.0	nan	1	1	0
73.8160371187	3107.92773438	0.936849420448	0	1.0	1.0	nan	1	1	0
73.831430322	3451.53613281	1.04042625892	0	1.0	1.0	nan	1	1	0
73.8699043161	3157.48168945	0.951786895854	0	1.0	1.0	nan	1	1	0
73.8907382584	2875.31591797	0.866731237525	0	1.0	1.0	nan	1	1	0
73.9176814489	3049.31323242	0.919180746374	0	1.0	1.0	nan	1	1	0
73.918348601	4209.42675781	1.26888375648	0	1.0	1.0	nan	1	1	0
73.927238698	3065.9074707	0.924182890518	0	1.0	1.0	nan	1	1	0
73.9333656768	3654.70458984	1.10166907648	0	1.0	1.0	nan	1	1	0
73.9534299507	3361.85253906	1.01339216096	0	1.0	1.0	nan	1	1	0
73.9537464788	2788.61499023	0.840596230266	0	1.0	1.0	nan	1	1	0
73.9634108332	3004.37817383	0.90563558471	0	1.0	1.0	nan	1	1	0
73.9658852347	3330.79931641	1.00403152065	0	1.0	1.0	nan	1	1	0
73.9669523473	3123.00488281	0.941394255136	0	1.0	1.0	nan	1	1	0
73.9945764491	3251.31079102	0.980070609934	0	1.0	1.0	nan	1	1	0
73.9964037934	4001.63085938	1.20624604941	0	1.0	1.0	nan	1	1	0
73.9973154908	3635.203125	1.095790582	0	1.0	1.0	nan	1	1	0
74.0005275191	3905.50756836	1.17727077805	0	1.0	1.0	nan	1	1	0
74.0057800352	3807.58789062	1.14775400637	0	1.0	1.0	nan	1	1	0
74.0065210696	5015.60791016	1.51189788355	0	1.0	1.0	nan	1	1	0
74.0070343764	4361.94335938	1.31485814907	0	1.0	1.0	nan	1	1	0
74.0087992123	3974.29418945	1.19800572159	0	1.0	1.0	nan	1	1	0
74.0090500389	3760.59204102	1.13358764272	0	1.0	1.0	nan	1	1	0
74.0092501744	4348.96533203	1.31094607053	0	1.0	1.0	nan	1	1	0
74.0096276937	3056.66333008	0.921396349605	0	1.0	1.0	nan	1	1	0
74.0103494453	3342.86328125	1.00766806546	0	1.0	1.0	nan	1	1	0
74.011010322	4331.9765625	1.30582499943	0	1.0	1.0	nan	1	1	0
74.0116554653	3306.89599609	0.996826136965	0	1.0	1.0	nan	1	1	0
74.0119800152	4220.57568359	1.27224447319	0	1.0	1.0	nan	1	1	0
74.0121973871	3624.66088867	1.09261274492	0	1.0	1.0	nan	1	1	0
74.0129410474	5293.04443359	1.59552796391	0	1.0	1.0	nan	1	1	0
74.0137091502	3081.59448242	0.928911561547	0	1.0	1.0	nan	1	1	0
74.0143877397	4765.90234375	1.43662698436	0	1.0	1.0	nan	1	1	0
74.0147590876	4008.6027832	1.20834765645	0	1.0	1.0	nan	1	1	0
74.0150966417	2945.3527832	0.887843052926	0	1.0	1.0	nan	1	1	0
74.0152486769	5018.12744141	1.51265736755	0	1.0	1.0	nan	1	1	0
74.0170338006	6189.81982422	1.86585069236	0	1.0	1.0	nan	1	1	0
74.0176647822	4189.87988281	1.26299157363	0	1.0	1.0	nan	1	1	0
74.0179088391	7021.06054688	2.1164187415	0	1.0	1.0	nan	1	1	0
74.0181617519	5164.3671875	1.55673967354	0	1.0	1.0	nan	1	1	0
74.0185927677	7951.64501953	2.39693283269	0	1.0	1.0	nan	1	1	0
74.0190499089	6916.97070312	2.08504204355	0	1.0	1.0	nan	1	1	0
74.0192774566	4631.35253906	1.39606847808	0	1.0	1.0	nan	1	1	0
74.0194405274	4226.28173828	1.27396449839	0	1.0	1.0	nan	1	1	0
74.0198982352	4769.32861328	1.43765979429	0	1.0	1.0	nan	1	1	0
74.0210849117	4015.84619141	1.21053109936	0	1.0	1.0	nan	1	1	0
74.0212105784	5079.60986328	1.53119054342	0	1.0	1.0	nan	1	1	0
74.021404919	8062.38818359	2.43031509828	0	1.0	1.0	nan	1	1	0
74.02172786	3942.58203125	1.18844645266	0	1.0	1.0	nan	1	1	0
74.0221850925	9510.57421875	2.86685428571	0	1.0	1.0	nan	1	1	0
74.0228732842	3658.86621094	1.10292354977	0	1.0	1.0	nan	1	1	0
74.0229814902	5224.70263672	1.57492710757	0	1.0	1.0	nan	1	1	0
74.0240508975	7437.36376953	2.24190860685	0	1.0	1.0	nan	1	1	0
74.0243762821	3446.14868164	1.03880227312	0	1.0	1.0	nan	1	1	0
74.0245708202	6492.95947266	1.95722868704	0	1.0	1.0	nan	1	1	0
74.0249030552	3542.11816406	1.06773118064	0	1.0	1.0	nan	1	1	0
74.0252210401	2804.48706055	0.8453806851	0	1.0	1.0	nan	1	1	0
74.0253073454	3277.47583008	0.987957762975	0	1.0	1.0	nan	1	1	0
74.0260452617	5199.38964844	1.56729679553	0	1.0	1.0	nan	1	1	0
74.0262084698	4832.29541016	1.4566404181	0	1.0	1.0	nan	1	1	0
74.0269663755	3735.16796875	1.12592384569	0	1.0	1.0	nan	1	1	0
74.0273118117	5326.70996094	1.60567605373	0	1.0	1.0	nan	1	1	0
74.0280078616	3231.54516602	0.974112487381	0	1.0	1.0	nan	1	1	0
74.0284911637	3413.11645508	1.02884508462	0	1.0	1.0	nan	1	1	0
74.0288083982	6208.28857422	1.87141788672	0	1.0	1.0	nan	1	1	0
74.0320329519	3364.91821289	1.01431627342	0	1.0	1.0	nan	1	1	0
74.0327546948	4704.32226562	1.41806437113	0	1.0	1.0	nan	1	1	0
74.0334026801	3759.78613281	1.13334471087	0	1.0	1.0	nan	1	1	0
74.0375221275	3484.77319336	1.0504451923	0	1.0	1.0	nan	1	1	0
74.041843523	2384.49926758	0.718780148001	0	1.0	1.0	nan	1	1	0
74.0420503975	3429.03442383	1.03364337501	0	1.0	1.0	nan	1	1	0
74.0519546796	2469.66650391	0.744452841453	0	1.0	1.0	nan	1	1	0
74.0525441655	2661.0402832	0.802140287734	0	1.0	1.0	nan	1	1	0
74.0620175838	3385.10253906	1.02040060868	0	1.0	1.0	nan	1	1	0
74.0725401159	3312.2097168	0.998427897555	0	1.0	1.0	nan	1	1	0
74.0790463647	2886.78466797	0.870188361599	0	1.0	1.0	nan	1	1	0
74.0802057808	3145.2668457	0.948104870316	0	1.0	1.0	nan	1	1	0
74.0818594534	2802.07055664	0.844652257518	0	1.0	1.0	nan	1	1	0
74.1009595903	2694.45532227	0.812212870707	0	1.0	1.0	nan	1	1	0
74.108991036	2959.15356445	0.892003141261	0	1.0	1.0	nan	1	1	0
74.1248987185	3438.56542969	1.03651638819	0	1.0	1.0	nan	1	1	0
74.135144273	2356.95385742	0.710476897814	0	1.0	1.0	nan	1	1	0
74.1440356294	2843.80737305	0.857233345498	0	1.0	1.0	nan	1	1	0
74.1536998757	3331.22875977	1.00416097146	0	1.0	1.0	nan	1	1	0
74.1542975719	2974.66748047	0.896679634562	0	1.0	1.0	nan	1	1	0
74.1745165296	3151.3503418	0.949938670931	0	1.0	1.0	nan	1	1	0
74.1782708033	3129.7487793	0.943427125928	0	1.0	1.0	nan	1	1	0
74.1806871287	2831.703125	0.853584657776	0	1.0	1.0	nan	1	1	0
74.1886712106	2799.26416016	0.843806301259	0	1.0	1.0	nan	1	1	0
74.2097972729	2728.30395508	0.822416155579	0	1.0	1.0	nan	1	1	0
74.2181046238	2639.81274414	0.795741487837	0	1.0	1.0	nan	1	1	0
74.2271981028	2719.1496582	0.819656697041	0	1.0	1.0	nan	1	1	0
74.2556810523	3160.25952148	0.952624241684	0	1.0	1.0	nan	1	1	0
74.2597411305	3124.71313477	0.941909188233	0	1.0	1.0	nan	1	1	0
74.2894071804	3426.22436523	1.03279631485	0	1.0	1.0	nan	1	1	0
74.3479294639	3283.43408203	0.98975381017	0	1.0	1.0	nan	1	1	0
74.366004555	2583.67797852	0.778820302038	0	1.0	1.0	nan	1	1	0
74.4071014455	3230.0793457	0.973670632542	0	1.0	1.0	nan	1	1	0
74.453092566	3808.30786133	1.14797103334	0	1.0	1.0	nan	1	1	0
74.5401597487	3819.18847656	1.15125087089	0	1.0	1.0	nan	1	1	0
74.557974979	2774.98046875	0.836486259043	0	1.0	1.0	nan	1	1	0
74.5705425349	3061.21362305	0.922767983599	0	1.0	1.0	nan	1	1	0
74.5880980149	2563.62744141	0.772776295974	0	1.0	1.0	nan	1	1	0
74.6221162073	3826.09936523	1.15333407957	0	1.0	1.0	nan	1	1	0
74.6932765224	2961.29760742	0.892649438596	0	1.0	1.0	nan	1	1	0
74.7010299789	2524.59936523	0.761011726889	0	1.0	1.0	nan	1	1	0
74.7561315726	2910.96069336	0.877475949121	0	1.0	1.0	nan	1	1	0
74.8255189236	3217.2956543	0.969817134356	0	1.0	1.0	nan	1	1	0
74.8263417382	2979.77612305	0.898219576686	0	1.0	1.0	nan	1	1	0
74.8299098846	2843.42456055	0.85711795103	0	1.0	1.0	nan	1	1	0
74.8762216166	2925.75146484	0.881934458738	0	1.0	1.0	nan	1	1	0
74.9233691764	2976.30737305	0.897173961503	0	1.0	1.0	nan	1	1	0
74.9279524347	3582.43920898	1.07988550043	0	1.0	1.0	nan	1	1	0
74.9588801173	3176.95336914	0.95765641194	0	1.0	1.0	nan	1	1	0
75.0247161949	3358.14990234	1.01227604329	0	1.0	1.0	nan	1	1	0
75.0389847418	3038.99267578	0.916069732112	0	1.0	1.0	nan	1	1	0
75.0551518739	2580.65161133	0.777908038115	0	1.0	1.0	nan	1	1	0
75.0683525365	3401.89306641	1.02546192192	0	1.0	1.0	nan	1	1	0
75.0999181909	2803.33862305	0.845034501695	0	1.0	1.0	nan	1	1	0
75.1208596896	2905.81884766	0.875925998293	0	1.0	1.0	nan	1	1	0
75.1365348904	3122.57324219	0.941264141986	0	1.0	1.0	nan	1	1	0
75.1542535887	3526.24902344	1.06294760892	0	1.0	1.0	nan	1	1	0
75.1908996754	3257.20361328	0.981846934095	0	1.0	1.0	nan	1	1	0
75.2044174976	2472.80664062	0.745399399905	0	1.0	1.0	nan	1	1	0
75.2085319476	3143.12402344	0.947458940948	0	1.0	1.0	nan	1	1	0
75.2415793638	3705.25439453	1.11690673941	0	1.0	1.0	nan	1	1	0
75.298104759	2949.91210938	0.889217409875	0	1.0	1.0	nan	1	1	0
75.304720262	2848.53735352	0.858659144243	0	1.0	1.0	nan	1	1	0
75.3055895946	2344.66357422	0.706772131912	0	1.0	1.0	nan	1	1	0
75.305643655	2394.89355469	0.721913387473	0	1.0	1.0	nan	1	1	0
75.3163278206	2955.02856445	0.890759706989	0	1.0	1.0	nan	1	1	0
75.3322946097	3521.9909668	1.06166406624	0	1.0	1.0	nan	1	1	0
75.3474216095	3151.12353516	0.949870302652	0	1.0	1.0	nan	1	1	0
75.3483041276	5606.08837891	1.68989149608	0	1.0	1.0	nan	1	1	0
75.3512762853	3390.8815918	1.02214263831	0	1.0	1.0	nan	1	1	0
75.3629102079	2916.72387695	0.879213195181	0	1.0	1.0	nan	1	1	0
75.3872398026	3095.01855469	0.932958095249	0	1.0	1.0	nan	1	1	0
75.409185172	2828.03173828	0.852477960061	0	1.0	1.0	nan	1	1	0
75.4358776869	3517.56201172	1.06032900817	0	1.0	1.0	nan	1	1	0
75.5836405889	3376.70336914	1.01786877456	0	1.0	1.0	nan	1	1	0
75.6066267553	3036.68017578	0.915372655323	0	1.0	1.0	nan	1	1	0
75.6291833623	3415.97192383	1.02970583315	0	1.0	1.0	nan	1	1	0
75.652457862	3059.87060547	0.922363146245	0	1.0	1.0	nan	1	1	0
75.6541914434	3279.23754883	0.988488813029	0	1.0	1.0	nan	1	1	0
75.6608106545	3463.62573242	1.04407053104	0	1.0	1.0	nan	1	1	0
75.6852088656	3918.74755859	1.18126182232	0	1.0	1.0	nan	1	1	0
75.6920585403	3230.66748047	0.973847919069	0	1.0	1.0	nan	1	1	0
75.7027586835	2591.69848633	0.781237992775	0	1.0	1.0	nan	1	1	0
75.8028852143	4413.28222656	1.3303336659	0	1.0	1.0	nan	1	1	0
75.828308436	4022.80810547	1.21262968907	0	1.0	1.0	nan	1	1	0
75.8875573847	2467.4765625	0.743792708556	0	1.0	1.0	nan	1	1	0
75.9208327198	3469.98071289	1.04598616753	0	1.0	1.0	nan	1	1	0
75.9699067689	3131.72412109	0.944022570216	0	1.0	1.0	nan	1	1	0
76.0177056303	2763.52905273	0.833034360101	0	1.0	1.0	nan	1	1	0
76.0467739099	3241.30493164	0.977054457579	0	1.0	1.0	nan	1	1	0
76.0764980446	2786.27636719	0.839891278982	0	1.0	1.0	nan	1	1	0
